order_id,order_date,ship_date,segment,city,region,category,product,quantity,unit_price,discount,sales,profit,ship_mode
11379,2023-05-28,2023-05-28,Loyalty Member,Richards Bay,KwaZulu-Natal,Accessories,Sun Hats,5,89.81,0.3,314.33,66.01,Standard
11380,2023-10-16,2023-10-17,Regular,Johannesburg,Gauteng,Kids Clothing,Summer Dresses,7,303.04,0.05,2015.22,303.51,Standard
11381,2024-03-13,2024-03-18,Regular,Johannesburg,Gauteng,Kids Clothing,Denim Jeans,9,354.22,0,3187.98,616.54,Click and Collect
11382,2024-10-03,2024-10-06,Regular,Paarl,Western Cape,Kids Clothing,Swimwear,2,379.37,0.2,606.99,51.96,Standard
11383,2022-01-03,2022-01-05,Regular,Sandton,Gauteng,Accessories,Belts,10,374.12,0,3741.2,640.62,Standard
11384,2021-09-28,2021-09-28,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,School Uniforms,8,273.22,0.15,1857.9,581.83,Standard
11385,2024-08-10,2024-08-16,Regular,Paarl,Western Cape,Kids Clothing,Denim Jeans,3,488.87,0,1466.61,308.04,Express
11386,2022-05-03,2022-05-08,Wholesale,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Summer Dresses,3,160.87,0.3,337.83,54.13,Standard
11387,2024-01-26,2024-01-28,Loyalty Member,East London,Eastern Cape,Kids Clothing,Summer Dresses,2,508.89,0.15,865.11,210.61,Standard
11388,2021-06-14,2021-06-21,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Swimwear,6,342.44,0,2054.64,514.63,Standard
11389,2021-02-21,2021-02-25,Loyalty Member,Paarl,Western Cape,Kids Clothing,School Uniforms,8,176.56,0,1412.48,207.39,Click and Collect
11390,2022-09-06,2022-09-11,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,School Uniforms,2,336.59,0,673.18,79.85,Standard
11391,2024-04-03,2024-04-05,Regular,Polokwane,Limpopo,Accessories,Scarves,1,334.55,0,334.55,89.9,Click and Collect
11392,2021-02-04,2021-02-09,Loyalty Member,Johannesburg,Gauteng,Footwear,School Shoes,2,249.64,0.2,399.42,39.71,Click and Collect
11393,2023-04-27,2023-04-28,Loyalty Member,Durban,KwaZulu-Natal,Kids Clothing,School Uniforms,1,324.81,0.2,259.85,57.81,Express
11394,2021-08-09,2021-08-15,Regular,Mthatha,Eastern Cape,Kids Clothing,Swimwear,5,375.5,0.15,1595.88,395.44,Standard
11395,2022-10-17,2022-10-21,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Summer Dresses,10,220.12,0.3,1540.84,406.53,Standard
11396,2021-10-26,2021-10-28,Wholesale,Pretoria,Gauteng,Kids Clothing,Winter Jackets,9,131.15,0,1180.35,104.49,Standard
11397,2022-06-25,2022-06-28,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,5,197.8,0.15,840.65,155.59,Standard
11398,2022-06-28,2022-06-28,Regular,Johannesburg,Gauteng,Kids Clothing,Denim Jeans,7,108.85,0.2,609.56,114.28,Standard
11399,2022-12-09,2022-12-12,Regular,Mokopane,Limpopo,Kids Clothing,Summer Dresses,6,497.1,0.2,2386.08,718.38,Express
11400,2023-07-05,2023-07-10,Regular,Stellenbosch,Western Cape,Footwear,Sneakers,1,289.67,0.3,202.77,46.39,Standard
11401,2023-07-06,2023-07-08,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Winter Jackets,6,143.64,0.3,603.29,139.33,Standard
11402,2021-11-20,2021-11-21,Wholesale,Port Elizabeth,Eastern Cape,Accessories,Hair Accessories,9,569.12,0,5122.08,1148.61,Express
11403,2022-06-26,2022-06-28,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Pyjama Sets,3,174.78,0,524.34,93.05,Express
11404,2022-06-27,2022-06-28,Loyalty Member,Durban,KwaZulu-Natal,Accessories,School Bags,3,181.94,0.15,463.95,124.52,Click and Collect
11405,2023-01-01,2023-01-03,Wholesale,Mthatha,Eastern Cape,Kids Clothing,School Uniforms,6,198.45,0,1190.7,354.31,Standard
11406,2023-08-21,2023-08-26,Regular,Soweto,Gauteng,Accessories,Hair Accessories,2,479.14,0.05,910.37,257.35,Standard
11407,2021-06-23,2021-06-28,Loyalty Member,Sandton,Gauteng,Accessories,School Bags,1,93.96,0.2,75.17,11.21,Express
11408,2022-05-25,2022-05-28,Loyalty Member,Paarl,Western Cape,Kids Clothing,Winter Jackets,6,153.29,0,919.74,267.45,Standard
11409,2023-02-03,2023-02-08,Wholesale,Johannesburg,Gauteng,Accessories,Scarves,10,403.47,0,4034.7,1252.22,Standard
11410,2022-06-22,2022-06-27,Regular,Johannesburg,Gauteng,Kids Clothing,School Uniforms,7,580.51,0,4063.57,953.27,Standard
11411,2024-09-02,2024-09-03,Regular,Soweto,Gauteng,Kids Clothing,Pyjama Sets,4,597.02,0.1,2149.27,530.12,Standard
11412,2022-11-07,2022-11-12,Loyalty Member,East London,Eastern Cape,Accessories,Scarves,4,99.46,0.2,318.27,62.95,Standard
11413,2022-06-11,2022-06-12,Regular,Paarl,Western Cape,Kids Clothing,Casual T-Shirts,4,591.54,0.15,2011.24,284.04,Click and Collect
11414,2022-05-04,2022-05-08,Loyalty Member,Pretoria,Gauteng,Footwear,Slippers,3,200.61,0.05,571.74,87.96,Click and Collect
11415,2021-01-24,2021-01-28,Loyalty Member,Cape Town,Western Cape,Accessories,School Bags,6,213.59,0.2,1025.23,207.61,Standard
11416,2022-02-03,2022-02-07,Loyalty Member,Pretoria,Gauteng,Footwear,School Shoes,5,546.16,0.15,2321.18,719.21,Click and Collect
11417,2024-06-25,2024-06-28,Regular,Soweto,Gauteng,Kids Clothing,Summer Dresses,2,176.21,0.2,281.94,43.65,Standard
11418,2022-04-14,2022-04-20,Loyalty Member,Port Elizabeth,Eastern Cape,Accessories,Sun Hats,8,277.72,0,2221.76,219.19,Standard
11419,2024-01-23,2024-01-28,Regular,Stellenbosch,Western Cape,Footwear,Sandals,4,452.98,0,1811.92,223.63,Standard
11420,2022-02-21,2022-02-28,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Denim Jeans,2,355.35,0.3,497.49,126.1,Express
11421,2021-07-04,2021-07-11,Regular,Stellenbosch,Western Cape,Kids Clothing,Denim Jeans,9,130.59,0.15,999.01,216.34,Standard
11422,2024-03-23,2024-03-28,Regular,Paarl,Western Cape,Footwear,Sneakers,4,333.16,0.05,1266.01,121.69,Click and Collect
11423,2022-09-19,2022-09-23,Regular,Mthatha,Eastern Cape,Accessories,Scarves,1,424.25,0,424.25,51.06,Express
11424,2022-01-02,2022-01-04,Regular,Sandton,Gauteng,Footwear,Sandals,3,426.87,0,1280.61,120.63,Standard
11425,2023-08-09,2023-08-15,Wholesale,Cape Town,Western Cape,Accessories,School Bags,2,303.94,0.15,516.7,112.92,Express
11426,2021-11-05,2021-11-11,Regular,Durban,KwaZulu-Natal,Footwear,School Shoes,5,566.92,0,2834.6,375.77,Standard
11427,2024-08-12,2024-08-19,Loyalty Member,Mokopane,Limpopo,Kids Clothing,Pyjama Sets,4,110.13,0,440.52,88.46,Standard
11428,2021-07-09,2021-07-13,Wholesale,Paarl,Western Cape,Kids Clothing,Pyjama Sets,10,206.71,0.3,1446.97,274.43,Standard
11429,2021-10-18,2021-10-20,Loyalty Member,Cape Town,Western Cape,Footwear,Slippers,2,301.01,0,602.02,116.02,Standard
11430,2021-03-19,2021-03-25,Regular,Polokwane,Limpopo,Footwear,Sneakers,4,518.49,0.1,1866.56,179.29,Standard
11431,2022-03-19,2022-03-20,Wholesale,Port Elizabeth,Eastern Cape,Kids Clothing,School Uniforms,9,117.5,0.2,846.0,180.81,Standard
11432,2024-07-15,2024-07-22,Regular,Port Elizabeth,Eastern Cape,Footwear,Sandals,2,379.87,0.2,607.79,101.44,Standard
11433,2023-05-10,2023-05-16,Regular,Stellenbosch,Western Cape,Kids Clothing,Winter Jackets,10,481.81,0.05,4577.19,989.65,Standard
11434,2023-11-20,2023-11-24,Regular,Cape Town,Western Cape,Kids Clothing,Summer Dresses,7,538.85,0,3771.95,381.84,Click and Collect
11435,2023-04-26,2023-04-28,Regular,Richards Bay,KwaZulu-Natal,Footwear,Sneakers,5,432.49,0,2162.45,525.48,Click and Collect
11436,2021-09-24,2021-09-28,Wholesale,Mokopane,Limpopo,Footwear,Slippers,7,164.23,0.05,1092.13,277.23,Click and Collect
11437,2021-11-20,2021-11-25,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,4,541.55,0.1,1949.58,599.18,Click and Collect
11438,2022-06-22,2022-06-23,Regular,Pretoria,Gauteng,Kids Clothing,Summer Dresses,1,501.55,0.05,476.47,46.99,Express
11439,2023-11-17,2023-11-21,Wholesale,Sandton,Gauteng,Kids Clothing,Swimwear,8,485.96,0.2,3110.14,932.65,Standard
11440,2023-08-11,2023-08-18,Loyalty Member,Sandton,Gauteng,Accessories,Scarves,4,272.85,0.05,1036.83,191.59,Standard
11441,2023-07-13,2023-07-19,Wholesale,Soweto,Gauteng,Kids Clothing,Summer Dresses,5,153.5,0,767.5,124.63,Standard
11442,2021-10-11,2021-10-18,Regular,Tzaneen,Limpopo,Footwear,Sandals,7,392.93,0.15,2337.93,628.36,Standard
11443,2024-07-10,2024-07-17,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Casual T-Shirts,5,158.72,0.15,674.56,179.74,Standard
11444,2021-05-06,2021-05-10,Regular,Stellenbosch,Western Cape,Footwear,Sneakers,9,386.6,0.05,3305.43,893.24,Standard
11445,2024-02-10,2024-02-17,Regular,Sandton,Gauteng,Footwear,Boots,10,299.45,0.3,2096.15,281.39,Click and Collect
11446,2021-01-18,2021-01-24,Regular,Durban,KwaZulu-Natal,Kids Clothing,Winter Jackets,3,161.47,0,484.41,47.98,Express
11447,2024-02-18,2024-02-21,Regular,Pretoria,Gauteng,Accessories,Scarves,3,309.8,0.3,650.58,92.61,Express
11448,2024-01-04,2024-01-08,Loyalty Member,Cape Town,Western Cape,Accessories,School Bags,9,298.57,0.15,2284.06,662.55,Express
11449,2022-08-15,2022-08-19,Regular,Stellenbosch,Western Cape,Kids Clothing,Summer Dresses,4,327.7,0,1310.8,192.53,Standard
11450,2021-11-23,2021-11-26,Wholesale,East London,Eastern Cape,Kids Clothing,Winter Jackets,6,420.03,0,2520.18,223.61,Click and Collect
11451,2024-11-06,2024-11-12,Regular,Stellenbosch,Western Cape,Kids Clothing,Swimwear,4,150.16,0,600.64,135.15,Standard
11452,2021-04-25,2021-04-28,Regular,Johannesburg,Gauteng,Kids Clothing,School Uniforms,4,151.03,0.2,483.3,110.86,Standard
11453,2022-09-25,2022-09-28,Regular,Paarl,Western Cape,Footwear,Slippers,8,488.89,0.15,3324.45,367.94,Standard
11454,2023-11-22,2023-11-24,Regular,Port Elizabeth,Eastern Cape,Footwear,Boots,4,445.65,0.05,1693.47,498.67,Express
11455,2022-01-10,2022-01-13,Loyalty Member,Mthatha,Eastern Cape,Accessories,Sun Hats,6,204.01,0.05,1162.86,211.15,Standard
11456,2023-01-16,2023-01-20,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Denim Jeans,3,287.44,0.3,603.62,162.43,Standard
11457,2022-04-13,2022-04-14,Regular,Stellenbosch,Western Cape,Kids Clothing,Winter Jackets,9,202.35,0,1821.15,454.31,Click and Collect
11458,2024-11-26,2024-11-28,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Winter Jackets,7,333.02,0.15,1981.47,369.0,Standard
11459,2022-04-07,2022-04-13,Wholesale,Polokwane,Limpopo,Accessories,Belts,1,412.72,0.1,371.45,52.34,Standard
11460,2022-12-27,2022-12-28,Loyalty Member,Mokopane,Limpopo,Kids Clothing,Winter Jackets,7,118.15,0,827.05,229.14,Express
11461,2023-04-12,2023-04-18,Regular,Stellenbosch,Western Cape,Accessories,Hair Accessories,4,123.0,0,492.0,102.13,Standard
11462,2024-05-04,2024-05-11,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Denim Jeans,5,482.81,0.15,2051.94,237.28,Click and Collect
11463,2021-04-25,2021-04-28,Regular,Paarl,Western Cape,Footwear,Boots,4,380.16,0.3,1064.45,252.96,Standard
11464,2023-12-09,2023-12-16,Regular,Sandton,Gauteng,Kids Clothing,Swimwear,3,566.76,0,1700.28,286.31,Standard
11465,2023-02-03,2023-02-08,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,School Uniforms,10,565.01,0,5650.1,1233.39,Standard
11466,2022-10-11,2022-10-15,Loyalty Member,Sandton,Gauteng,Kids Clothing,Swimwear,1,502.71,0,502.71,70.82,Standard
11467,2022-11-01,2022-11-02,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Pyjama Sets,2,165.33,0,330.66,101.11,Standard
11468,2024-10-13,2024-10-17,Regular,Soweto,Gauteng,Kids Clothing,Denim Jeans,8,198.97,0,1591.76,290.22,Click and Collect
11469,2022-02-26,2022-02-28,Regular,Polokwane,Limpopo,Footwear,School Shoes,8,578.16,0.3,3237.7,763.12,Standard
11470,2022-11-07,2022-11-13,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Denim Jeans,2,410.28,0.2,656.45,104.32,Standard
11471,2023-03-08,2023-03-09,Regular,Cape Town,Western Cape,Kids Clothing,Swimwear,1,484.04,0.3,338.83,92.78,Standard
11472,2023-10-21,2023-10-25,Regular,Pietermaritzburg,KwaZulu-Natal,Footwear,School Shoes,3,303.64,0.3,637.64,111.56,Standard
11473,2024-08-13,2024-08-16,Wholesale,Soweto,Gauteng,Accessories,School Bags,7,505.27,0.2,2829.51,831.1,Standard
11474,2021-05-28,2021-05-28,Regular,Stellenbosch,Western Cape,Kids Clothing,Summer Dresses,8,190.58,0.2,1219.71,383.0,Standard
11475,2022-08-15,2022-08-16,Loyalty Member,Paarl,Western Cape,Kids Clothing,Denim Jeans,7,202.6,0.05,1347.29,123.8,Standard
11476,2024-12-01,2024-12-03,Regular,Johannesburg,Gauteng,Kids Clothing,Casual T-Shirts,4,306.55,0.05,1164.89,369.26,Click and Collect
11477,2023-09-20,2023-09-27,Loyalty Member,Sandton,Gauteng,Kids Clothing,Winter Jackets,7,424.3,0.05,2821.59,427.89,Standard
11478,2023-05-24,2023-05-26,Loyalty Member,Sandton,Gauteng,Footwear,Sneakers,10,150.87,0.05,1433.26,373.67,Standard
11479,2023-05-19,2023-05-23,Loyalty Member,Sandton,Gauteng,Kids Clothing,Denim Jeans,9,176.38,0.05,1508.05,137.92,Standard
11480,2024-03-20,2024-03-26,Wholesale,Pretoria,Gauteng,Footwear,Slippers,9,386.14,0.1,3127.73,325.1,Standard
11481,2021-10-15,2021-10-17,Regular,Cape Town,Western Cape,Kids Clothing,School Uniforms,8,255.68,0.15,1738.62,219.5,Express
11482,2024-06-11,2024-06-15,Loyalty Member,Port Elizabeth,Eastern Cape,Kids Clothing,Summer Dresses,1,110.88,0.1,99.79,21.56,Express
11483,2024-02-05,2024-02-11,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Pyjama Sets,6,143.38,0,860.28,110.95,Click and Collect
11484,2023-07-28,2023-07-28,Regular,Soweto,Gauteng,Kids Clothing,Pyjama Sets,8,580.56,0.2,3715.58,1162.99,Standard
11485,2022-02-09,2022-02-15,Regular,Sandton,Gauteng,Footwear,Boots,7,201.86,0,1413.02,188.61,Standard
11486,2023-01-07,2023-01-10,Loyalty Member,Port Elizabeth,Eastern Cape,Kids Clothing,Pyjama Sets,3,106.08,0.05,302.33,38.33,Standard
11487,2022-05-14,2022-05-16,Regular,Durban,KwaZulu-Natal,Footwear,Slippers,7,346.26,0.2,1939.06,518.78,Standard
11488,2021-01-18,2021-01-25,Regular,Mthatha,Eastern Cape,Footwear,Sandals,10,527.78,0.2,4222.24,1101.09,Click and Collect
11489,2022-11-03,2022-11-09,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,5,185.05,0,925.25,141.1,Express
11490,2021-03-08,2021-03-13,Wholesale,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,9,399.85,0.1,3238.79,587.22,Standard
11491,2024-06-24,2024-06-28,Regular,Durban,KwaZulu-Natal,Kids Clothing,Summer Dresses,10,493.54,0,4935.4,556.27,Standard
11492,2024-10-04,2024-10-06,Regular,Cape Town,Western Cape,Kids Clothing,Winter Jackets,7,327.91,0,2295.37,588.02,Standard
11493,2024-08-12,2024-08-19,Regular,Stellenbosch,Western Cape,Kids Clothing,Denim Jeans,6,471.96,0.15,2407.0,336.47,Express
11494,2022-05-21,2022-05-24,Wholesale,Cape Town,Western Cape,Kids Clothing,Summer Dresses,10,372.63,0.1,3353.67,925.13,Standard
11495,2021-04-09,2021-04-15,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Casual T-Shirts,2,571.74,0,1143.48,116.42,Express
11496,2022-11-26,2022-11-28,Regular,Sandton,Gauteng,Footwear,Boots,5,425.88,0.3,1490.58,380.27,Click and Collect
11497,2024-11-21,2024-11-27,Regular,Sandton,Gauteng,Footwear,Slippers,3,561.09,0,1683.27,290.73,Express
11498,2022-09-28,2022-09-28,Regular,Paarl,Western Cape,Kids Clothing,Denim Jeans,2,180.74,0.15,307.26,68.74,Express
11499,2023-07-13,2023-07-20,Wholesale,Sandton,Gauteng,Footwear,Sandals,4,336.59,0.05,1279.04,240.88,Express
11500,2021-03-04,2021-03-06,Regular,Cape Town,Western Cape,Kids Clothing,Denim Jeans,1,209.21,0.15,177.83,56.16,Standard
11501,2021-11-03,2021-11-07,Regular,East London,Eastern Cape,Kids Clothing,Pyjama Sets,4,394.11,0.15,1339.97,140.5,Click and Collect
11502,2023-12-12,2023-12-14,Regular,Johannesburg,Gauteng,Kids Clothing,Summer Dresses,8,571.13,0.1,4112.14,575.48,Standard
11503,2022-03-01,2022-03-04,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Casual T-Shirts,6,438.4,0.1,2367.36,525.23,Express
11504,2022-04-24,2022-04-28,Loyalty Member,Paarl,Western Cape,Kids Clothing,Winter Jackets,5,243.04,0,1215.2,186.09,Express
11505,2024-09-20,2024-09-25,Regular,Polokwane,Limpopo,Kids Clothing,Summer Dresses,1,527.69,0.2,422.15,111.38,Express
11506,2021-10-25,2021-10-28,Regular,Soweto,Gauteng,Footwear,Sandals,7,306.84,0.05,2040.49,241.57,Click and Collect
11507,2023-07-08,2023-07-11,Regular,Stellenbosch,Western Cape,Footwear,Sandals,6,378.29,0,2269.74,409.48,Click and Collect
11508,2023-09-03,2023-09-05,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Pyjama Sets,3,165.96,0.1,448.09,48.43,Standard
11509,2024-04-02,2024-04-04,Loyalty Member,Sandton,Gauteng,Footwear,Boots,4,311.3,0.3,871.64,209.55,Express
11510,2024-03-27,2024-03-28,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,7,127.76,0.1,804.89,184.84,Standard
11511,2023-02-07,2023-02-09,Loyalty Member,Durban,KwaZulu-Natal,Footwear,School Shoes,1,228.03,0.05,216.63,53.95,Standard
11512,2021-03-28,2021-03-28,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Winter Jackets,9,427.0,0,3843.0,963.42,Standard
11513,2024-09-14,2024-09-19,Regular,Soweto,Gauteng,Kids Clothing,Swimwear,10,144.96,0.15,1232.16,176.09,Standard
11514,2024-05-10,2024-05-17,Regular,Paarl,Western Cape,Footwear,Sandals,10,562.32,0.3,3936.24,732.69,Standard
11515,2022-06-17,2022-06-20,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,7,470.96,0,3296.72,735.14,Express
11516,2022-05-22,2022-05-24,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Summer Dresses,3,127.3,0,381.9,32.12,Express
11517,2021-05-06,2021-05-11,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Pyjama Sets,8,567.21,0,4537.68,461.08,Click and Collect
11518,2024-03-27,2024-03-28,Loyalty Member,Sandton,Gauteng,Kids Clothing,Pyjama Sets,3,350.98,0.05,1000.29,106.65,Standard
11519,2021-04-14,2021-04-18,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Winter Jackets,4,470.48,0.15,1599.63,202.22,Standard
11520,2021-01-11,2021-01-17,Regular,Cape Town,Western Cape,Accessories,Sun Hats,9,450.99,0.15,3450.07,734.02,Standard
11521,2024-10-06,2024-10-12,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Denim Jeans,7,172.65,0.3,845.98,221.23,Click and Collect
11522,2022-03-28,2022-03-28,Loyalty Member,Polokwane,Limpopo,Kids Clothing,Casual T-Shirts,4,198.39,0.3,555.49,98.77,Express
11523,2023-11-04,2023-11-10,Regular,Tzaneen,Limpopo,Kids Clothing,Summer Dresses,7,370.6,0,2594.2,208.05,Standard
11524,2022-11-17,2022-11-24,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Pyjama Sets,9,522.07,0.05,4463.7,731.33,Standard
11525,2021-09-16,2021-09-19,Wholesale,Richards Bay,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,8,285.68,0,2285.44,414.57,Express
11526,2023-10-06,2023-10-07,Regular,Richards Bay,KwaZulu-Natal,Accessories,Scarves,4,481.87,0,1927.48,370.27,Standard
11527,2024-02-15,2024-02-20,Wholesale,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,9,417.06,0.1,3378.19,553.98,Standard
11528,2021-12-27,2021-12-28,Regular,Stellenbosch,Western Cape,Footwear,Boots,9,285.08,0,2565.72,581.89,Standard
11529,2021-03-11,2021-03-15,Regular,Paarl,Western Cape,Kids Clothing,Summer Dresses,6,255.34,0.1,1378.84,332.41,Express
11530,2021-08-24,2021-08-27,Loyalty Member,Mthatha,Eastern Cape,Kids Clothing,Winter Jackets,8,161.79,0.2,1035.46,187.97,Click and Collect
11531,2023-02-25,2023-02-28,Regular,Soweto,Gauteng,Kids Clothing,Denim Jeans,10,322.22,0.3,2255.54,318.43,Standard
11532,2023-07-09,2023-07-10,Loyalty Member,Polokwane,Limpopo,Footwear,Sneakers,2,298.59,0.05,567.32,84.73,Standard
11533,2023-04-13,2023-04-19,Wholesale,Johannesburg,Gauteng,Kids Clothing,Denim Jeans,9,103.26,0.1,836.41,130.35,Express
11534,2022-11-21,2022-11-26,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Swimwear,1,172.65,0,172.65,53.64,Standard
11535,2024-05-18,2024-05-23,Loyalty Member,Port Elizabeth,Eastern Cape,Kids Clothing,Denim Jeans,5,271.87,0,1359.35,360.01,Standard
11536,2022-11-26,2022-11-27,Loyalty Member,Sandton,Gauteng,Kids Clothing,Summer Dresses,10,392.45,0.3,2747.15,392.45,Click and Collect
11537,2021-09-12,2021-09-16,Regular,Polokwane,Limpopo,Accessories,Hair Accessories,6,555.75,0,3334.5,267.27,Standard
11538,2023-12-13,2023-12-20,Loyalty Member,Durban,KwaZulu-Natal,Accessories,Belts,6,417.98,0,2507.88,749.05,Click and Collect
11539,2024-05-04,2024-05-09,Loyalty Member,Pretoria,Gauteng,Accessories,Scarves,7,317.9,0,2225.3,446.48,Standard
11540,2021-11-04,2021-11-09,Loyalty Member,Soweto,Gauteng,Footwear,School Shoes,2,410.82,0.05,780.56,142.57,Click and Collect
11541,2021-01-08,2021-01-11,Wholesale,East London,Eastern Cape,Kids Clothing,Denim Jeans,10,567.45,0.2,4539.6,890.43,Express
11542,2024-09-13,2024-09-20,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Summer Dresses,3,148.58,0.15,378.88,85.89,Standard
11543,2024-03-11,2024-03-15,Wholesale,Durban,KwaZulu-Natal,Kids Clothing,Denim Jeans,1,258.21,0.05,245.3,74.49,Express
11544,2023-08-26,2023-08-27,Regular,Sandton,Gauteng,Kids Clothing,Denim Jeans,5,438.21,0.15,1862.39,315.43,Standard
11545,2024-06-06,2024-06-07,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Casual T-Shirts,2,583.42,0.1,1050.16,167.95,Standard
11546,2021-03-23,2021-03-28,Regular,Mthatha,Eastern Cape,Footwear,Boots,3,424.79,0,1274.37,386.55,Standard
11547,2024-04-25,2024-04-28,Regular,Stellenbosch,Western Cape,Kids Clothing,Winter Jackets,9,416.69,0.05,3562.7,813.0,Standard
11548,2023-09-11,2023-09-13,Regular,Paarl,Western Cape,Footwear,Sneakers,3,452.53,0.15,1153.95,120.4,Standard
11549,2023-08-12,2023-08-17,Regular,Cape Town,Western Cape,Accessories,Belts,1,274.27,0,274.27,38.95,Standard
11550,2023-08-08,2023-08-15,Regular,Pretoria,Gauteng,Kids Clothing,Casual T-Shirts,9,462.22,0.1,3743.98,400.28,Express
11551,2024-02-12,2024-02-17,Regular,Soweto,Gauteng,Kids Clothing,Denim Jeans,4,107.69,0.05,409.22,80.7,Standard
11552,2022-04-04,2022-04-09,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Summer Dresses,4,510.0,0,2040.0,372.32,Standard
11553,2024-09-18,2024-09-20,Regular,Mthatha,Eastern Cape,Footwear,Boots,9,331.36,0,2982.24,442.74,Standard
11554,2022-06-22,2022-06-23,Regular,Johannesburg,Gauteng,Kids Clothing,Winter Jackets,4,561.56,0.05,2133.93,417.89,Express
11555,2021-02-17,2021-02-22,Regular,East London,Eastern Cape,Kids Clothing,Winter Jackets,5,532.37,0.3,1863.29,188.25,Standard
11556,2024-03-19,2024-03-26,Wholesale,Johannesburg,Gauteng,Kids Clothing,Swimwear,7,158.64,0.1,999.43,293.11,Express
11557,2024-05-11,2024-05-12,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,School Uniforms,2,113.59,0.15,193.1,37.68,Standard
11558,2022-11-23,2022-11-26,Regular,Paarl,Western Cape,Kids Clothing,Pyjama Sets,9,237.16,0.1,1921.0,232.15,Standard
11559,2023-12-17,2023-12-24,Loyalty Member,Soweto,Gauteng,Kids Clothing,Denim Jeans,6,509.18,0.3,2138.56,339.74,Express
11560,2023-09-05,2023-09-10,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,10,325.01,0,3250.1,899.63,Standard
11561,2022-11-20,2022-11-27,Regular,Johannesburg,Gauteng,Accessories,Belts,9,241.62,0.1,1957.12,591.26,Express
11562,2023-04-14,2023-04-18,Regular,Durban,KwaZulu-Natal,Kids Clothing,Denim Jeans,2,131.33,0.05,249.53,58.18,Standard
11563,2023-07-28,2023-07-28,Loyalty Member,Cape Town,Western Cape,Footwear,Boots,9,129.69,0.15,992.13,216.63,Click and Collect
11564,2021-12-26,2021-12-28,Loyalty Member,Richards Bay,KwaZulu-Natal,Footwear,School Shoes,8,327.69,0,2621.52,442.77,Standard
11565,2024-07-19,2024-07-21,Regular,Stellenbosch,Western Cape,Footwear,Sneakers,9,363.62,0,3272.58,854.44,Standard
11566,2021-11-11,2021-11-13,Regular,Stellenbosch,Western Cape,Footwear,School Shoes,10,211.98,0,2119.8,174.89,Click and Collect
11567,2022-10-16,2022-10-19,Regular,Stellenbosch,Western Cape,Kids Clothing,Casual T-Shirts,1,381.72,0.15,324.46,90.31,Express
11568,2021-01-10,2021-01-13,Regular,Cape Town,Western Cape,Footwear,Sandals,7,124.54,0.15,741.01,225.15,Express
11569,2024-04-13,2024-04-20,Regular,Soweto,Gauteng,Footwear,Slippers,10,293.48,0.05,2788.06,362.88,Standard
11570,2021-12-01,2021-12-07,Wholesale,Sandton,Gauteng,Accessories,Hair Accessories,2,276.03,0.1,496.85,93.45,Standard
11571,2023-07-27,2023-07-28,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Swimwear,2,140.64,0.1,253.15,35.2,Click and Collect
